Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,cleaned_tweet
"USER eh? haha iya dp kamu hyunjin, anjir. gini nih kao males nge zoom. haha'",0,1,0,0,0,0,0,0,0,0,0,0,pengguna eh haha iya uang muka kamu hyunjin  begini nih kau malas nge zoom haha
"Di Pekanbaru, ponakan gua taunya Kristen itu agama Batak.\nJadi Gereja ya tempat ibadah orang beragama Batak.\n\nPadahal siapapun bisa aja memeluk agama Kristen atau agama lain kan.\n\nINI TUGAS GURU AGAMA DI PEKANBARU APA AJA YAH?? :(('",0,0,0,0,0,0,0,0,0,0,0,0,di pekanbaru ponakan gue taunya kristen itu agama batak jadi gereja ya tempat ibadah orang beragama batak  padahal siapapun bisa saja memeluk agama kristen atau agama lain kan  ini tugas guru agama di pekanbaru apa saja ya
USER arahnya mau dibawa seperti pilkada DKI ya kang. ko jadi bahaya laten ya kalau semua pilkada dibikin kayak gitu..,0,0,0,0,0,0,0,0,0,0,0,0,pengguna arahnya mau dibawa seperti pilihan kepala daerah daerah khusus ibu kota ya kang kok jadi bahaya laten ya kalau semua pilihan kepala daerah dibuat kayak begitu
"Ada yg ancam bunuh dia; Ada yg ancam dia jadi tersangka; Ada yg ancam dia digulingkan dari ketum partai; Ada ancaman bakar Ibukota; ; Kader2 utama partai di pilkada kalah beruntun scra mengejutkan; ; Intervensi AS, China dkk serta penguasa negeri ; Utk men",0,0,0,0,0,0,0,0,0,0,0,0,ada yang ancam bunuh dia ada yang ancam dia jadi tersangka ada yang ancam dia digulingkan dari ketua umum partai ada ancaman bakar ibu kota  kader utama partai di pilihan kepala daerah kalah beruntun secara mengejutkan  intervensi as cina dan kawan kawan serta penguasa negeri  untuk men
"MAKAR NO, LENGSERKAN JOKOWI YES! Faizal Assegaf (Ketua Progres 98) Jutaan rakyat berdemo secara damai untuk? _",1,0,1,0,0,0,0,0,1,0,0,1,makar no lengserkan jokowi iya faizal assegaf ketua progres   jutaan rakyat berdemo secara damai untuk
"Yg kaya Indonesia bukan orang Indonesia, tapi cina, kan aneh. Ayo Pribumi, usir mereka dari Negeri kita ini.",1,0,0,1,0,1,0,0,0,0,0,1,yang kayak indonesia bukan orang indonesia tapi cina kan aneh ayo pribumi usir mereka dari negeri kita ini
"RT USER: Kata-kata 'bodoh' 'dungu' dan 'idiot' semua secara teknis mengacu pada seseorang dengan nilai IQ di bawah 70. #Psikologi""",0,0,0,0,0,0,0,0,0,0,0,0,rt pengguna katakata   dan  semua secara teknis mengacu pada seseorang dengan nilai intelligence quotient di bawah   psikologi
"USER Gajah yg ridwan kamil itu ya ?\nKirain abis kasus itu bakal dibenahi taunya kemarin kesana itu tetap memprihatinkan :( \n\nKandang buaya nya aja serem takut kabur :( burung aja pada diem :( \n\nGakuat ampe ujung saking sedihnya, total jalan2 cu",0,0,0,0,0,0,0,0,0,0,0,0,pengguna gajah yang ridwan kamil itu ya  kiraan habis kasus itu bakal dibenahi taunya kemarin kesana itu tetap memprihatinkan    kandang  nya saja seram takut kabur  burung saja pada diam    tidak kuat sampai ujung saking sedihnya total jalan cu
USER USER USER USER USER USER USER USER USER USER USER USER USER kepala apaan anjir',0,1,0,0,0,0,0,0,0,0,0,0,pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna kepala apaan
*Jembatan fenomenal dengan pemandangan fenomenal pula.Bravoo Presiden Jokowi �???*Pembangunan Jembat�?� #RakyatB3rsamaJKW,0,0,0,0,0,0,0,0,0,0,0,0,jembatan fenomenal dengan pemandangan fenomenal pulabravo presiden jokowi pembangunan jembat rakyatb rsamajkw
"USER USER USER USER Mereka kan kaum pekok...bawaannya baperan Mulu....KL kata Junjunannya A....ngikut smua,dasar kaum dongo GK pnya pendirian yah....Malu2in in org Islam ajja'",1,1,0,1,1,0,0,0,0,0,1,0,pengguna pengguna pengguna pengguna mereka kan kaum bawaannya bawa perasaan mulukalau kata jujungannya amengikut semuadasar kaum  tidak punya pendirian yamalu in in orang islam saja
Udah gitu yg gw gak abis pikir pengikutnya masih aja berasa paling bermoral padahal Bohong itu biangnya segala dosa loh...,1,0,0,1,0,0,0,0,1,0,1,0,sudah begitu yang gue tidak habis pikir pengikutnya masih saja berasa paling bermoral padahal bohong itu biangnya segala dosa lah
"USER Block itu tindakan dewasa menjaga kewarasan, bukan kekanak-kanakan. Kamu mau sampah numpuk membusuk di halaman rumahmu? Tidak disapu-sapu?'",0,0,0,0,0,0,0,0,0,0,0,0,pengguna blok itu tindakan dewasa menjaga kewarasan bukan kekanakkanakan kamu mau  menumpuk membusuk di halaman rumahmu tidak disapusapu
Acaranya bukan apel tapi ritual penguburan ada wayang semalam suntuk USER USER jadi komandan apelnya ya?,0,0,0,0,0,0,0,0,0,0,0,0,acaranya bukan apel tapi ritual penguburan ada wayang semalam suntuk pengguna pengguna jadi komandan apelnya ya
"Di sana juga akan dibangun Kantor Presiden serta kantor kementerian. Sementara,",0,0,0,0,0,0,0,0,0,0,0,0,di sana juga akan dibangun kantor presiden serta kantor kementerian sementara
"Apa cuman admin yg kalo lagi go shore belanja sambil nyari makan dipelabuhan asing lalu dichat ama yg dijauh... pas tau lagi jalan2 langsung Write : \n""VC SEKARANG....!!!""\nlalu gue balas :\n""Ntar yank... lagi dijalan..rame..""\n\n*lalu_chat_gak_dibalas_s",0,0,0,0,0,0,0,0,0,0,0,0,apa cuma admin yang kalau lagi go shore belanja sambil mencari makan dipelabuhan  lalu dichat sama yang dijauh pas tau lagi jalan langsung write   video call sekarang lalu gue balas  nanti sayang lagi di jalanramai  laluchatgakdibalass
"MataNajwaDebatJakarta Pak Anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini, mjd agitatif dan licik. semoga kalah kau anjing",1,1,1,0,0,0,0,0,1,1,0,0,mata najwa debat jakarta pak anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini menjadi agitatif dan licik semoga kalah kamu
USER Si brengsek ahok ini ternyata pengecut.....takut dimasukkin lapas.',1,1,1,0,0,0,0,0,1,1,0,0,pengguna sih  ahok ini ternyata pengecuttakut dimasuki lembaga pemasyarakatan
"USER USER USER baca kisah ini jadi inget kisah kaum Yahudi yang dikutuk Allah jadi monyet.\nmereka memang tidak mencari ikan di hari sabtu, tapi mereka menyiapkan perangkap di hari jumat, lalu mengambil ikannya di hari ahad.\n\xf0\x9",0,0,0,0,0,0,0,0,0,0,0,0,pengguna pengguna pengguna baca kisah ini jadi ingat kisah kaum yahudi yang dikutuk allah jadi  mereka memang tidak mencari ikan di hari sabtu tapi mereka menyiapkan perangkap di hari jumat lalu mengambil ikannya di hari ahad  x
USER iye anjir lu ngasih tau pw lu ke orang gak',0,1,0,0,0,0,0,0,0,0,0,0,pengguna iya  kamu memberi tau pw kamu ke orang tidak
USER Gaji Dpr mpr dan dpd aja....',0,0,0,0,0,0,0,0,0,0,0,0,pengguna gaji dewan perwakilan rakyat majelis permusyawaratan rakyat dan dewan perwakilan daerah saja
Stop dan tutup iklan meikerta sebab meikerta adalah proyek bodong...pribumu sampah jongos cina segeralah bertobat.,1,1,0,1,0,1,0,0,0,0,0,1,stop dan tutup iklan meikarta sebab meikarta adalah proyek bodongpribumi  jongos cina segeralah bertobat
Ganyang PKI dan antek-anteknya (orang-orang dan partai pendukungnya) URL,1,0,0,1,0,1,0,0,0,0,0,1,ganyang partai  indonesia dan anteknya orangorang dan partai pendukungnya uniform resource locator
USER USER USER USER USER Semoga Mudik Lebaran Tahun ini LANCAR ga ada kemacetan atau TEROR BOM BUNUH DIRI\n\nTidak lupa ucapakan terima kasih pd Pak USER atas kerja kerasnya &amp; dukungan KABINET KERJA TANPA KORUPS,0,0,0,0,0,0,0,0,0,0,0,0,pengguna pengguna pengguna pengguna pengguna semoga mudik lebaran tahun ini lancar tidak ada kemacetan atau teror bom bunuh diri  tidak lupa ucapkan terima kasih pada pak pengguna atas kerja kerasnya amp dukungan kabinet kerja tanpa korupsi
USER dah lama liat. tetep aja jijik.',0,0,0,0,0,0,0,0,0,0,0,0,pengguna sudah lama lihat tetap saja
"Tidak boleh bertemu orang baru.\nDulu awalnya kita adalah orang baru, manusia asing tak saling kenal. \nApa tidak ada kemungkinan orang baru itu bisa menggantikan posisi kita.\nLebih baik menghindari untuk menjaga hati.'",0,0,0,0,0,0,0,0,0,0,0,0,tidak boleh bertemu orang baru dulu awalnya kita adalah orang baru manusia  tak saling kenal  apa tidak ada kemungkinan orang baru itu bisa menggantikan posisi kita lebih baik menghindari untuk menjaga hati
"USER SSSTTT....Mengapa harus ribut terusssssss...!.\nKita lihat saja nati tahun 2019, siapa yang akan di ridhoi oleh Allah SWT untuk kembali menjadi pemimpin Negara kita yang tercinta ini.\n\nSudah jangan berisik, bikin budek. Pada diem saja.......'",0,1,0,0,0,0,0,0,0,0,0,0,pengguna ssstttmengapa harus ribut terusssssss kita lihat saja nanti tahun   siapa yang akan di ridai oleh allah subhanahu wa taala untuk kembali menjadi pemimpin negara kita yang tercinta ini  sudah jangan berisik bikin  pada diam saja
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018; Dw",0,0,0,0,0,0,0,0,0,0,0,0,warga badui setelah selesai memperingati tradisi seba di pendopo pemerintah kabupaten lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu    sebabaduy  dw
USER Naik burung dinosaurus yang aku nggak tau namanya. Kalo naik onta nanti tenggelam.',0,0,0,0,0,0,0,0,0,0,0,0,pengguna naik burung dinosaurus yang aku enggak tau namanya kalau naik  nanti tenggelam
"USER USER USER hidup dan kehidupan. Kebenaran dalam karya fiksi tidak harus sejalan dengan kebenaran yang berlaku di dunia nyata, misalnya kebenaran dari segi hukum, moral, agama, logika dan sebagainya.; ; Dalam fiksi, sesuatu yang",0,0,0,0,0,0,0,0,0,0,0,0,pengguna pengguna pengguna hidup dan kehidupan kebenaran dalam karya fiksi tidak harus sejalan dengan kebenaran yang berlaku di dunia nyata misalnya kebenaran dari segi hukum moral agama logika dan sebagainya  dalam fiksi sesuatu yang
Aku nasihatkan tak payah la kau merantau kerja luar. kejutan budaya kau ni nanti dengan life baru. �??�,0,0,0,0,0,0,0,0,0,0,0,0,aku menasihati tak payah lah kamu merantau kerja luar kejutan budaya kamu nih nanti dengan life baru
"Yaelah yang kaya begini mah gak tahan lama. Netijen alam sana tuh dulu giliran gue laporin ke jyp bilangnya ""maaf kak aku masih labil"" ""aku masih kecil kak jangan laporin aku"". Isinya anak smp penganut oppa is mine yang udah berani ngatain perek segala macem.'",0,1,0,0,0,0,0,0,0,0,0,0,yaelah yang kayak begini adalah tidak tahan lama warganet alam sana itu dulu giliran gue laporkan ke jyp bilangnya maaf kak aku masih labil aku masih kecil kak jangan laporkan aku isinya anak sampai penganut oppa is milikku yang sudah berani memaki  segala macam
USER USER Ah bukanya yang selalu gagal paham si kecebong dongo',1,1,1,0,0,0,0,0,1,1,0,0,pengguna pengguna ah bukanya yang selalu gagal paham sih kecebong
"RT USER: USER Jadi inget dulu pernah rela fotoin tugas dan catetan, bahkan smp begadang bikinin tugas pas doi gamasuk krn bok\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,rt pengguna pengguna jadi ingat dulu pernah rela foto tugas dan catatan bahkan sampai begadang buatkan tugas pas dia tidak masuk karena bok
USER USER AMBIL SANA TETE MAMIH LU AMBIL! GUA MASI BISA NETE SAMA SAPI',1,1,1,0,0,0,0,1,0,1,0,0,pengguna pengguna ambil sana tete mama kamu ambil gue masih bisa  sama sapi
USER 3. Hal itu juga telah diakui oleh WHO bahwa orientasi seksual seperti homoseksual atau biseksual bukanlah gangguan. Baru2 ini bahkan Transgender sendiri juga dicoret dari daftar gangguan jiwa. Bisa search sendiri data validnya dari WHO.',0,0,0,0,0,0,0,0,0,0,0,0,pengguna   hal itu juga telah diakui oleh who bahwa orientasi seksual seperti homoseksual atau biseksual bukanlah gangguan baru ini bahkan  sendiri juga dicoret dari daftar gangguan jiwa bisa cari sendiri data validitasnya dari who
USER USER USER cebong kan otak nya cuma sak upil',1,1,0,1,0,0,0,0,1,0,1,0,pengguna pengguna pengguna  kan otak nya cuma sak upil
"Hadeh. Gajetot.\n\nGak jelas, ngentot.'",1,1,1,0,0,0,0,1,0,1,0,0,aduh enggak jelas   tidak jelas
USER Bubarkan HTI korupsi mulu,1,0,0,1,1,0,0,0,0,0,0,1,pengguna bubarkan hati korupsi mulu
"Mereka ini lah (yg mnggiring opini presiden lama mnang 2 periode kalau lawannya prabowo) yg sbnrnya meluluskan 2 periode..!!; Jd hati2 walaupun mrka bkn cebong, tp mrka adlh agen ganda...",1,1,0,1,0,0,0,0,1,0,1,0,mereka ini lah yang menggiring opini presiden lama menang  periode kalau lawannya prabowo yang sebenarnya meluluskan  periode jadi hati walaupun mereka bukan  tetapi mereka adalah agen ganda
"USER USER USER USER USER USER USER Klo bisa tiga""nya ngapain hrus milih, ahh cupu lu sari bir pletok'",1,1,1,0,0,0,0,0,1,1,0,0,pengguna pengguna pengguna pengguna pengguna pengguna pengguna kalau bisa tiganya apa harus memilih ah  kamu sari bir pletok
"USER USER Setuju bang, bom Surabaya spti berkah yg tersembunyi. Terbitlah UU Antiterorisme gerakan pembersihan mulai dilakukan, tpi tak ada artinya jika berganti rezim dlm waktu dekat.'",0,0,0,0,0,0,0,0,0,0,0,0,pengguna pengguna setuju bang bom surabaya seperti berkah yang tersembunyi terbitlah undang undang anti terorisme gerakan pembersihan mulai dilakukan tetapi tak ada artinya jika berganti  dalam waktu dekat
"Islam yg dibawa Rasulullah saw telah sempurna, krn diturunkan oleh Allah Sang Pencipta:\n\n""yg menciptakan tujuh langit berlapis2. Tdk akan kamu lihat sesuatu yg tdk seimbang pd ciptaan Tuhan Yg Maha Pengasih. Mk lihatlah sekali lagi, adakah kamu lihat s",0,0,0,0,0,0,0,0,0,0,0,0,islam yang dibawa rasulullah saw telah sempurna karena diturunkan oleh allah sang pencipta  yang menciptakan tujuh langit berlapis  tidak akan kamu lihat sesuatu yang tidak seimbang pada ciptaan tuhan yang maha pengasih mk lihatlah sekali lagi adakah kamu lihat si
"Buat apa munafik, gak ada untungnya.. Jujur lebih baik dan mulia kok. #ASM'",0,0,0,0,0,0,0,0,0,0,0,0,buat apa  tidak ada untungnya jujur lebih baik dan mulia kok asm
USER USER USER USER USER SAYA MAU MENJALANKAN SUNNAH UNTUK BERHIJRAH SAJA DIHUJAT! MEMANG DASAR KAPIR ANTUM',1,1,1,0,1,0,0,0,0,1,0,0,pengguna pengguna pengguna pengguna pengguna saya mau menjalankan sunnah untuk berhijrah saja dihujat memang dasar  kalian
Benar sekali.,0,0,0,0,0,0,0,0,0,0,0,0,benar sekali
USER Pak USER tugas Kementerian Agama membongkar penipuan Islam agar Indonesia cepat bebas dari Islam,1,0,0,1,1,0,0,0,0,0,1,0,pengguna pak pengguna tugas kementerian agama membongkar penipuan islam agar indonesia cepat bebas dari islam
RT USER He hehe.. yg suka jual gorengan kan rezim jokowi betul...!?,1,0,1,0,0,0,0,0,1,1,0,0,rt pengguna he hehe yang suka jual gorengan kan  jokowi betul
"USER Pesimis Bsa di pidana, secara UU MD3 gtu lho.. Iy to pak USER ??'",0,0,0,0,0,0,0,0,0,0,0,0,pengguna pesimis bisa di pidana secara undang undang md begitu lo iya to pak pengguna
Jokowi jongos cina!!,1,1,1,0,0,1,0,0,0,1,0,0,jokowi jongos cina
"BULGARIA\nKAMIS, 29/03/18\nA.I : 9*1*7\nKPL : 2*5*6*1\nEKR : 7*4*0*3\n2D : \n21*79*85*46*30*19*\n36*78*25*94*10*58*\nMACAU : 69*13\nCB : 6*5\nSHIO : MONYET URL",0,0,0,0,0,0,0,0,0,0,0,0,bulgaria kamis    ai     kpl      ekr      di                 macau    coba    shio   uniform resource locator
"USER USER USER USER USER 1000 macam cebong yg sudah saya ladenin seperti anda,saya jawab jg percuma krn anda sndr nyinyir (istilah cebong) hahaha ,Kan saya sdh bilang tanya saja ama pak USER bagaimana kejadian sbnrny",1,1,1,0,0,0,0,0,1,1,0,0,pengguna pengguna pengguna pengguna pengguna  macam  yang sudah saya meladeni seperti andasaya jawab juga percuma karena anda sindir nyinyir istilah  haha kan saya sudah bilang tanya saja sama pak pengguna bagaimana kejadian sebenarnya
USER USER USER USER USER Sudrun\nKampungan\nBego\nTolol\nDungu\nGaptek\nPlongi\nPlonga\nPlongo\nPlonge\nPlongu',1,1,1,0,0,0,0,0,1,1,0,0,pengguna pengguna pengguna pengguna pengguna sudrun     gagap teknologi plongi plonga plongo plonge plongu
USER Siapa tahu dg buah2an mereka lebih mudah memahami gus... secara kfc itu produk amerika yg kafir...',0,1,0,0,0,0,0,0,0,0,0,0,pengguna siapa tahu dengan buah an mereka lebih mudah memahami gus secara kentaki fried chicken itu produk amerika yang
USER USER gak usah terlalu tinggi mikir 2019 ganti presiden deh... ganti kelamin yg normal dulu aja buat USER baru ngebacot',1,1,1,0,0,0,0,1,0,1,0,0,pengguna pengguna tidak usah terlalu tinggi pikir  ganti presiden deh ganti kelamin yang normal dulu saja buat pengguna baru
"Bentar lagi saya mau kultwit menanggapi pandangan USER soal fiksi. ; ; Saya tak setuju RG dikriminalisasi. Lawanlah ide dgn ide! ; ; Bahwa kaum sumbu pendek tumben ga koar2 menghujat RG dgn alasan penodaan agama, ya disyukuri aja. Mgkn mrk mau bela",1,0,0,1,1,0,0,0,0,0,1,0,bentar lagi saya mau kuliah lewat twitter menanggapi pandangan pengguna soal fiksi   saya tak setuju rg dikriminalisasi lawanlah ide dengan ide   bahwa kaum sumbu pendek tumben tidak koar menghujat rg dengan alasan penodaan agama ya disyukuri saja mungkin mereka mau bela
Apapun tema yg menjadi debat dan saling berlawanan adalah kelompok FPI bumi datar kelompok pro Prabowo,1,0,0,1,0,0,0,0,1,0,1,0,apapun tema yang menjadi debat dan saling berlawanan adalah kelompok front pembela islam bumi datar kelompok pro prabowo
RT USER: nampak macam tak sayang tapi jauh dalam sudut hati aku sayang gila kot weh jangan la fikir bukanbukan ;)',0,0,0,0,0,0,0,0,0,0,0,0,rt pengguna menampak macam tak sayang tapi jauh dalam sudut hati aku sayang  kot weh jangan lah pikir bukan bukan
Beltrame edan\n\nYg dulu mau kesini\n\nTapi banyak yg kontra \xf0\x9f\x98\xaa',0,1,0,0,0,0,0,0,0,0,0,0,beltrame   yang dulu mau kesini  tapi banyak yang kontra
Ada tas aneh yg di sinyalir ada bom di dalam nyaa ...\nDepok siaga lagi ini \nHadeh',0,0,0,0,0,0,0,0,0,0,0,0,ada tas aneh yang di sinyalir ada bom di dalam nya  depok siaga lagi ini  aduh
"USER USER USER Orng arab macem2 misal arab wahhabi Arab Syiah Arab Kristen arab yahudi blm lagi soal klan jadi ente sebut arab mana, dan juga Bentuk penjajah itu macem2, bisa berbentuk budaya, ekonomi, ideologi, teknologi.dn Arab",0,0,0,0,0,0,0,0,0,0,0,0,pengguna pengguna pengguna orang arab macam misal arab wahabi arab syiah arab kristen arab yahudi belum lagi soal klan jadi kamu sebut arab mana dan juga bentuk penjajah itu macam  bisa berbentuk budaya ekonomi ideologi teknologidan arab
USER USER Pasukan nasi kotak',0,0,0,0,0,0,0,0,0,0,0,0,pengguna pengguna  kotak
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0,pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna
"USER Makanya like the game itself is very open to everything?? FCK, lo mau Markus eue sama Simon instead?? SURE HERE IS THE CANON IN GAME STORY\xe2\x80\x94- or biKin tu bertiga sama Markus jadi poly?? SERAH \n\nBut as usual Bule itu emang banyak",1,1,1,0,0,0,0,1,0,1,0,0,pengguna makanya like the game itself is sangat open to everything fuck kamu mau markus  sama simon instead sure here is the canon in game cerita    orang bikin itu bertiga sama markus jadi poli serah   but as biasanya bule itu memang banyak
"USER USER Sebenar nya tdk masalah.. \nYg jd masalah.. Pendukung nya pd GOBLOK semua... \nTeriak2 Cina... \nTeriak2 Impor... \nTeriak2 Aseng, antek aseng... \nUjung2 nya Impor dan Aseng juga... \nGoblok gk tu...... \xf0\x9f\x98\x81",1,1,0,1,0,0,0,0,1,0,1,0,pengguna pengguna sebenarnya nya tidak masalah  yang jadi masalah pendukung nya pada  semua  teriak cina  teriak impor  teriak     ujung nya impor dan  juga   tidak itu
RT USER: Orang gila URL,1,1,1,0,0,0,1,0,0,1,0,0,rt pengguna orang  uniform resource locator
USER Di perutnya onta',0,0,0,0,0,0,0,0,0,0,0,0,pengguna di perutnya
Lo pernah gak si lagi mau makan kebayang makan tai tikus. Yang pada saat itu dlu lo kecil pernah nyobain WKWKWKWK idiot',0,1,0,0,0,0,0,0,0,0,0,0,kamu pernah tidak sih lagi mau makan terbayang makan  tikus yang pada saat itu dulu kamu kecil pernah mencoba wkwk
